nreads-total	nreads-Pedino	relative_abundance	abundance_percent
41937	3.0	7.153587524143358e-05	0.007153587524143358
89613	12.0	0.0001339091426467142	0.013390914264671419
52711	1.0	1.897137219935118e-05	0.001897137219935118
31693	6.0	0.0001893162528003029	0.01893162528003029
90472	1.6666666666666667	1.8421905856692312e-05	0.0018421905856692313
48045	1.5	3.1220730565095225e-05	0.0031220730565095223
84866	1.0	1.1783281879669126e-05	0.0011783281879669126
30629	2.0	6.529759378366907e-05	0.006529759378366907
36594	3.0	8.198065256599443e-05	0.008198065256599442
46565	2.0	4.295071405562118e-05	0.004295071405562118
32731	2.0	6.110415202713024e-05	0.0061104152027130244
55678	6.0	0.00010776249146880276	0.010776249146880277
68488	12.0	0.00017521317603083752	0.01752131760308375
81620	13.0	0.00015927468757657436	0.015927468757657437
108002	2.0	1.8518175589340937e-05	0.0018518175589340936
81126	18.0	0.00022187708009762592	0.022187708009762594
42577	2.0	4.697371820466449e-05	0.004697371820466449
69214	4.0	5.779177623024244e-05	0.005779177623024244
33672	2.0	5.9396531242575434e-05	0.005939653124257543
79207	4.0	5.050058706932468e-05	0.005050058706932468
66231	30.0	0.0004529600942156996	0.045296009421569965
62414	13.0	0.00020828660236485403	0.020828660236485403
41783	2.0	4.786635713089055e-05	0.004786635713089056
90593	13.0	0.00014349894583466714	0.014349894583466714
97446	15.0	0.00015393140816452188	0.015393140816452187
41082	9.0	0.00021907404702789542	0.021907404702789544
76606	15.0	0.00019580711693601024	0.019580711693601024
80418	12.5	0.00015543783730010693	0.015543783730010693
59551	23.0	0.0003862235730718208	0.03862235730718208
51691	29.0	0.0005610260973863922	0.05610260973863922
92237	23.0	0.0002493576330539805	0.02493576330539805
36534	6.0	0.00016423057973394647	0.016423057973394647
40335	3.0	7.437709185570845e-05	0.007437709185570845
74484	14.0	0.00018795983029912464	0.018795983029912464
17971	10.0	0.0005564520616548885	0.05564520616548885
77701	112.0	0.001441422890310292	0.1441422890310292
54695	1.0	1.8283206874485784e-05	0.0018283206874485783
67211	10.666666666666666	0.00015870418036730097	0.0158704180367301
85567	1.5	1.7530122593990674e-05	0.0017530122593990673
55017	3.0	5.452860025083156e-05	0.005452860025083156
55930	4.0	7.151796888968353e-05	0.007151796888968353
47772	3.0	6.279829188646068e-05	0.006279829188646068
81752	20.5	0.0002507583912320188	0.025075839123201882
39677	94.0	0.002369130730649999	0.2369130730649999
38124	2.0	5.246039240373518e-05	0.005246039240373518
41344	1.0	2.418730650154799e-05	0.002418730650154799
79594	2.0	2.5127522175038318e-05	0.002512752217503832
57678	1.0	1.7337633066333784e-05	0.0017337633066333786
64148	5.0	7.794475275924425e-05	0.007794475275924424
52524	16.0	0.0003046226486939304	0.03046226486939304
76634	3.0	3.914711485763499e-05	0.003914711485763499
75847	2.0	2.6368874180916845e-05	0.0026368874180916846
44854	20.0	0.00044589111339011014	0.044589111339011014
112060	34.5	0.00030787078350883455	0.030787078350883453
39833	7.0	0.00017573368814801797	0.017573368814801798
100631	10.5	0.00010434160447575796	0.010434160447575797
79015	64.0	0.0008099727899765867	0.08099727899765867
49407	3.0	6.072014087072682e-05	0.006072014087072682
31839	12.0	0.00037689625930462643	0.03768962593046264
66626	1.0	1.5009155584906793e-05	0.0015009155584906793
